x,y,z,x_c,y_c,z_c,altG,lonG,latG,dop,hdop,altP
-746,31,-1402,-758,20,-1371,0,0,0,0,0,208976,
-746,23,-1377,-758,20,-1371,0,0,0,0,0,208976,
-754,31,-1395,-758,20,-1371,0,0,0,0,0,209231,
-766,11,-1319,-758,21,-1371,0,0,0,0,0,209486,
-760,11,-1330,-758,20,-1371,0,0,0,0,0,208976,
-755,15,-1343,-758,20,-1371,0,0,0,0,0,209231,
-757,23,-1366,-758,20,-1371,0,0,0,0,0,209231,
-757,11,-1329,-758,20,-1371,0,0,0,0,0,209741,
-757,11,-1327,-758,19,-1371,0,0,0,0,0,209231,
-754,35,-1410,-758,20,-1371,0,0,0,0,0,209231,
-763,7,-1311,-758,20,-1371,0,0,0,0,0,208976,
-771,23,-1355,-759,20,-1370,0,0,0,0,0,209486,
-768,15,-1331,-758,20,-1370,0,0,0,0,0,209486,
-765,3,-1292,-758,20,-1370,0,0,0,0,0,209486,
-757,7,-1315,-758,20,-1370,0,0,0,0,0,209996,
-768,19,-1345,-758,20,-1370,0,0,0,0,0,209996,
-774,15,-1327,-758,20,-1370,0,0,0,0,0,209486,
-765,0,-1283,-759,21,-1370,0,0,0,0,0,209996,
-774,3,-1287,-759,21,-1370,0,0,0,0,0,210251,
-757,-3,-1277,-759,20,-1370,0,0,0,0,0,209996,
-760,15,-1340,-758,20,-1370,0,0,0,0,0,209996,
-763,23,-1362,-758,20,-1370,0,0,0,0,0,209741,
-788,12,-1304,-759,20,-1370,0,0,0,0,0,209741,
-771,0,-1277,-759,20,-1369,0,0,0,0,0,209996,
-746,7,-1325,-758,20,-1369,0,0,0,0,0,209996,
-765,23,-1363,-759,20,-1369,0,0,0,0,0,209996,
-757,27,-1381,-758,20,-1369,0,0,0,0,0,210505,
-760,27,-1379,-758,20,-1369,0,0,0,0,0,210251,
-749,19,-1362,-758,21,-1369,0,0,0,0,0,209996,
-763,3,-1293,-758,20,-1369,0,0,0,0,0,210760,
-763,7,-1310,-758,20,-1369,0,0,0,0,0,210760,
-754,19,-1357,-758,20,-1368,0,0,0,0,0,210505,
-760,15,-1339,-757,20,-1368,0,0,0,0,0,210505,
-771,15,-1328,-758,20,-1368,0,0,0,0,0,209741,
-752,19,-1354,-756,20,-1368,0,0,0,0,0,210251,
-757,19,-1353,-757,21,-1368,0,0,0,0,0,210251,
-749,27,-1383,-758,21,-1368,0,0,0,0,0,209996,
-760,27,-1380,-758,21,-1368,0,0,0,0,0,209996,
-763,11,-1320,-758,21,-1368,0,0,0,0,0,210505,
-766,19,-1348,-758,20,-1368,0,0,0,0,0,210505,
-760,27,-1383,-758,20,-1368,0,0,0,0,0,210760,
-765,39,-1418,-758,20,-1368,0,0,0,0,0,211015,
-768,31,-1388,-758,20,-1367,0,0,0,0,0,210760,
-788,35,-1391,-759,20,-1367,0,0,0,0,0,210505,
-771,23,-1359,-759,20,-1367,0,0,0,0,0,211015,
-788,0,-1257,-759,20,-1367,0,0,0,0,0,210505,
-765,39,-1414,-759,21,-1367,0,0,0,0,0,211270,
-762,-3,-1272,-759,20,-1367,0,0,0,0,0,210505,
-768,19,-1345,-758,20,-1367,0,0,0,0,0,211015,
-748,15,-1344,-759,20,-1366,0,0,0,0,0,211270,
-760,19,-1352,-758,20,-1366,0,0,0,0,0,211015,
-760,15,-1337,-758,20,-1366,0,0,0,0,0,210760,
-760,19,-1352,-758,19,-1366,0,0,0,0,0,210760,
-754,23,-1367,-758,20,-1366,0,0,0,0,0,211525,
-774,11,-1313,-758,20,-1366,0,0,0,0,0,210505,
-757,19,-1356,-758,20,-1366,0,0,0,0,0,211015,
-751,23,-1373,-758,20,-1366,0,0,0,0,0,211270,
-763,11,-1321,-758,20,-1365,0,0,0,0,0,211015,
-745,23,-1377,-760,19,-1365,0,0,0,0,0,212035,
-760,23,-1363,-759,19,-1365,0,0,0,0,0,211525,
-754,19,-1356,-759,20,-1365,0,0,0,0,0,211525,
-768,11,-1318,-759,19,-1365,0,0,0,0,0,211525,
-754,19,-1355,-759,19,-1364,0,0,0,0,0,211270,
-771,23,-1357,-759,19,-1364,0,0,0,0,0,212544,
-765,23,-1361,-758,19,-1364,0,0,0,0,0,211525,
-763,15,-1335,-758,19,-1364,0,0,0,0,0,211525,
-768,23,-1360,-758,19,-1364,0,0,0,0,0,211780,
-774,3,-1287,-758,18,-1363,0,0,0,0,0,212289,
-768,19,-1343,-758,19,-1363,0,0,0,0,0,211525,
-771,23,-1355,-758,19,-1363,0,0,0,0,0,212800,
-762,23,-1361,-757,19,-1363,0,0,0,0,0,212035,
-754,27,-1376,-758,19,-1363,0,0,0,0,0,212544,
-757,15,-1339,-757,18,-1363,0,0,0,0,0,212035,
-766,11,-1319,-757,19,-1362,0,0,0,0,0,212035,
-771,19,-1342,-756,19,-1362,0,0,0,0,0,212800,
-768,11,-1319,-757,18,-1362,0,0,0,0,0,213055,
-771,7,-1304,-759,18,-1362,0,0,0,0,0,213055,
-752,19,-1359,-759,19,-1361,0,0,0,0,0,212544,
-749,27,-1384,-758,19,-1361,0,0,0,0,0,212800,
-762,23,-1368,-758,19,-1361,0,0,0,0,0,213055,
-771,23,-1359,-759,19,-1361,0,0,0,0,0,213055,
-762,19,-1352,-759,19,-1361,0,0,0,0,0,213734,
-757,15,-1340,-759,19,-1361,0,0,0,0,0,213480,
-760,23,-1364,-758,19,-1360,0,0,0,0,0,214244,
-757,23,-1367,-759,19,-1360,0,0,0,0,0,213055,
-760,11,-1324,-759,18,-1360,0,0,0,0,0,213989,
-788,15,-1315,-759,18,-1360,0,0,0,0,0,213734,
-751,15,-1341,-759,19,-1359,0,0,0,0,0,213734,
-760,15,-1335,-758,18,-1359,0,0,0,0,0,213734,
-763,15,-1335,-758,18,-1359,0,0,0,0,0,214584,
-779,7,-1292,-759,18,-1359,0,0,0,0,0,213989,
-742,26,-1385,-759,18,-1359,0,0,0,0,0,213989,
-785,42,-1420,-759,19,-1358,0,0,0,0,0,214244,
-732,-11,-1278,-758,19,-1358,0,0,0,0,0,213734,
-757,11,-1327,-758,19,-1358,0,0,0,0,0,214244,
-765,7,-1309,-759,18,-1358,0,0,0,0,0,215094,
-757,11,-1331,-759,18,-1358,0,0,0,0,0,214584,
-757,19,-1354,-758,18,-1357,0,0,0,0,0,214244,
-760,23,-1368,-758,18,-1357,0,0,0,0,0,214839,
-765,19,-1347,-758,19,-1357,0,0,0,0,0,214244,
-771,3,-1287,-758,18,-1357,0,0,0,0,0,214839,
-766,0,-1279,-759,18,-1357,0,0,0,0,0,214584,
-732,23,-1377,-759,18,-1356,0,0,0,0,0,214244,
-765,31,-1386,-759,19,-1356,0,0,0,0,0,214244,
-754,15,-1341,-758,19,-1356,0,0,0,0,0,214244,
-757,23,-1365,-759,19,-1356,0,0,0,0,0,214584,
-765,19,-1345,-759,18,-1356,0,0,0,0,0,215094,
-754,15,-1342,-759,18,-1356,0,0,0,0,0,214839,
-776,11,-1308,-759,17,-1355,0,0,0,0,0,214244,
-760,19,-1352,-759,18,-1355,0,0,0,0,0,214839,
-776,15,-1325,-760,18,-1355,0,0,0,0,0,214839,
-763,15,-1335,-759,18,-1355,0,0,0,0,0,214839,
-771,15,-1334,-759,17,-1354,0,0,0,0,0,214839,
-743,23,-1377,-759,18,-1354,0,0,0,0,0,214584,
-751,15,-1346,-758,17,-1354,0,0,0,0,0,213734,
-757,7,-1316,-757,18,-1354,0,0,0,0,0,214839,
-763,15,-1340,-757,17,-1354,0,0,0,0,0,215349,
-771,11,-1318,-758,18,-1353,0,0,0,0,0,214839,
-760,15,-1338,-757,17,-1353,0,0,0,0,0,215349,
-763,0,-1283,-756,17,-1353,0,0,0,0,0,214839,
-771,23,-1357,-756,18,-1353,0,0,0,0,0,215094,
-754,23,-1369,-756,17,-1353,0,0,0,0,0,215094,
-771,3,-1289,-756,17,-1353,0,0,0,0,0,215349,
-751,19,-1356,-757,17,-1353,0,0,0,0,0,214584,
-765,3,-1292,-757,17,-1352,0,0,0,0,0,214839,
-760,19,-1348,-757,18,-1352,0,0,0,0,0,214839,
-768,11,-1316,-757,17,-1352,0,0,0,0,0,215349,
-763,15,-1334,-757,17,-1352,0,0,0,0,0,214584,
-754,19,-1352,-757,18,-1352,0,0,0,0,0,215094,
-765,15,-1331,-757,17,-1351,0,0,0,0,0,215094,
-752,19,-1357,-757,18,-1351,0,0,0,0,0,214839,
-760,11,-1323,-758,17,-1351,0,0,0,0,0,215349,
-765,11,-1320,-758,18,-1351,0,0,0,0,0,215094,
-752,11,-1333,-758,17,-1351,0,0,0,0,0,215349,
-746,15,-1349,-758,17,-1351,0,0,0,0,0,215349,
-765,27,-1378,-758,17,-1351,0,0,0,0,0,214839,
-768,15,-1335,-759,17,-1350,0,0,0,0,0,215604,
-765,23,-1364,-758,17,-1350,0,0,0,0,0,214839,
-771,19,-1344,-758,18,-1350,0,0,0,0,0,216369,
-765,23,-1360,-759,17,-1350,0,0,0,0,0,215604,
-749,7,-1319,-759,17,-1350,0,0,0,0,0,215349,
-766,3,-1290,-758,17,-1350,0,0,0,0,0,215604,
-768,27,-1370,-759,18,-1349,0,0,0,0,0,216114,
-746,15,-1348,-759,18,-1349,0,0,0,0,0,215604,
-746,19,-1358,-758,18,-1349,0,0,0,0,0,214839,
-768,7,-1302,-759,18,-1349,0,0,0,0,0,215349,
-749,15,-1348,-760,17,-1349,0,0,0,0,0,215859,
-760,19,-1354,-759,17,-1349,0,0,0,0,0,215604,
-760,27,-1381,-760,17,-1349,0,0,0,0,0,215349,
-768,19,-1346,-759,18,-1349,0,0,0,0,0,215349,
-762,0,-1282,-759,17,-1348,0,0,0,0,0,215859,
-771,31,-1385,-759,17,-1348,0,0,0,0,0,215604,
-763,19,-1351,-758,17,-1348,0,0,0,0,0,215604,
-765,3,-1299,-758,17,-1348,0,0,0,0,0,215604,
-765,11,-1321,-758,16,-1348,0,0,0,0,0,215349,
-760,15,-1341,-758,16,-1347,0,0,0,0,0,215349,
-762,19,-1350,-758,16,-1347,0,0,0,0,0,215349,
-768,-19,-1220,-755,14,-1344,0,0,0,0,0,215604,
-760,11,-1329,-756,13,-1344,0,0,0,0,0,215604,
-768,7,-1311,-756,13,-1343,0,0,0,0,0,215349,
-754,15,-1343,-756,14,-1343,0,0,0,0,0,215094,
-766,15,-1340,-757,13,-1343,0,0,0,0,0,215349,
-763,3,-1301,-758,14,-1343,0,0,0,0,0,215604,
-749,19,-1363,-758,13,-1343,0,0,0,0,0,214584,
-757,15,-1344,-757,14,-1343,0,0,0,0,0,214839,
-763,11,-1327,-757,13,-1343,0,0,0,0,0,214584,
-746,19,-1364,-757,14,-1342,0,0,0,0,0,214839,
-757,15,-1344,-757,13,-1342,0,0,0,0,0,214244,
-760,7,-1317,-757,13,-1342,0,0,0,0,0,214839,
-771,11,-1324,-758,14,-1342,0,0,0,0,0,215349,
-757,11,-1334,-757,14,-1342,0,0,0,0,0,215094,
-768,7,-1311,-757,13,-1342,0,0,0,0,0,215349,
-765,15,-1339,-757,14,-1342,0,0,0,0,0,214244,
-757,7,-1321,-756,14,-1342,0,0,0,0,0,214244,
-763,7,-1318,-757,14,-1342,0,0,0,0,0,214584,
-746,3,-1318,-756,13,-1342,0,0,0,0,0,214584,
-746,3,-1317,-755,13,-1341,0,0,0,0,0,214244,
-765,11,-1327,-756,13,-1341,0,0,0,0,0,214839,
-757,15,-1344,-756,13,-1341,0,0,0,0,0,213480,
-744,23,-1379,-756,13,-1341,0,0,0,0,0,214584,
-760,23,-1365,-756,14,-1341,0,0,0,0,0,214839,
-757,0,-1289,-757,14,-1341,0,0,0,0,0,214839,
-760,15,-1342,-757,13,-1341,0,0,0,0,0,213989,
-771,15,-1335,-757,14,-1341,0,0,0,0,0,214244,
-763,15,-1340,-757,13,-1340,0,0,0,0,0,214244,
-771,19,-1352,-757,14,-1340,0,0,0,0,0,214839,
-748,3,-1314,-757,13,-1340,0,0,0,0,0,214584,
-757,23,-1375,-757,13,-1340,0,0,0,0,0,214244,
-768,7,-1313,-757,13,-1340,0,0,0,0,0,214244,
-754,3,-1311,-757,13,-1340,0,0,0,0,0,213734,
-768,3,-1298,-757,14,-1340,0,0,0,0,0,213734,
-751,7,-1326,-757,14,-1340,0,0,0,0,0,213480,
-760,11,-1331,-756,13,-1340,0,0,0,0,0,214244,
-757,11,-1331,-756,13,-1339,0,0,0,0,0,213989,
-763,15,-1340,-756,13,-1339,0,0,0,0,0,213480,
-746,11,-1342,-756,14,-1339,0,0,0,0,0,213734,
-765,19,-1351,-756,14,-1339,0,0,0,0,0,214244,
-766,15,-1334,-756,14,-1339,0,0,0,0,0,213480,
-754,7,-1320,-756,13,-1339,0,0,0,0,0,213734,
-754,7,-1318,-756,14,-1339,0,0,0,0,0,213055,
-754,15,-1347,-756,14,-1339,0,0,0,0,0,213734,
-751,15,-1349,-756,14,-1339,0,0,0,0,0,213734,
-771,15,-1332,-756,14,-1339,0,0,0,0,0,213734,
-755,11,-1334,-756,14,-1339,0,0,0,0,0,213734,
-743,11,-1344,-756,13,-1339,0,0,0,0,0,213734,
-765,7,-1312,-756,13,-1339,0,0,0,0,0,213734,
-763,7,-1314,-756,13,-1339,0,0,0,0,0,213734,
-755,7,-1323,-756,13,-1339,0,0,0,0,0,213055,
-760,19,-1358,-757,13,-1339,0,0,0,0,0,213055,
-752,19,-1361,-756,13,-1339,0,0,0,0,0,213734,
-760,15,-1343,-756,13,-1338,0,0,0,0,0,214584,
-763,15,-1345,-757,13,-1338,0,0,0,0,0,214244,
-749,7,-1326,-757,13,-1338,0,0,0,0,0,214244,
-754,15,-1350,-756,14,-1338,0,0,0,0,0,214839,
-751,15,-1352,-756,14,-1338,0,0,0,0,0,214244,
-749,23,-1377,-756,13,-1338,0,0,0,0,0,214244,
-760,0,-1290,-757,14,-1338,0,0,0,0,0,214244,
-757,23,-1370,-758,13,-1338,0,0,0,0,0,215094,
-757,23,-1369,-758,13,-1338,0,0,0,0,0,214584,
-765,7,-1312,-758,13,-1338,0,0,0,0,0,215349,
-751,19,-1361,-758,14,-1338,0,0,0,0,0,214839,
-765,11,-1325,-758,13,-1338,0,0,0,0,0,215094,
-757,23,-1371,-757,13,-1338,0,0,0,0,0,214839,
-771,11,-1319,-758,14,-1338,0,0,0,0,0,215349,
-777,7,-1299,-757,14,-1338,0,0,0,0,0,215859,
-765,7,-1313,-758,13,-1338,0,0,0,0,0,215859,
-752,15,-1349,-757,13,-1338,0,0,0,0,0,215094,
-760,23,-1370,-757,13,-1337,0,0,0,0,0,216114,
-774,15,-1333,-758,13,-1337,0,0,0,0,0,215859,
-768,19,-1351,-758,13,-1337,0,0,0,0,0,215859,
-791,7,-1286,-758,13,-1337,0,0,0,0,0,215604,
-765,23,-1366,-759,14,-1337,0,0,0,0,0,215859,
-768,7,-1310,-759,13,-1337,0,0,0,0,0,215859,
-771,23,-1363,-758,14,-1337,0,0,0,0,0,215604,
-752,15,-1347,-757,13,-1337,0,0,0,0,0,215604,
-779,3,-1285,-758,13,-1337,0,0,0,0,0,214839,
-760,3,-1303,-757,13,-1337,0,0,0,0,0,215604,
-760,15,-1341,-757,13,-1337,0,0,0,0,0,216369,
-754,7,-1320,-758,13,-1337,0,0,0,0,0,216624,
-751,11,-1337,-757,13,-1337,0,0,0,0,0,215604,
-754,15,-1348,-757,13,-1337,0,0,0,0,0,216114,
-754,11,-1332,-757,14,-1337,0,0,0,0,0,216114,
-748,11,-1341,-756,13,-1337,0,0,0,0,0,215859,
-760,11,-1330,-757,13,-1337,0,0,0,0,0,215859,
-763,7,-1318,-757,13,-1337,0,0,0,0,0,216114,
-760,11,-1332,-758,13,-1337,0,0,0,0,0,215604,
-765,19,-1354,-758,13,-1336,0,0,0,0,0,216624,
-774,11,-1321,-758,12,-1336,0,0,0,0,0,216114,
-754,19,-1361,-758,13,-1336,0,0,0,0,0,215859,
-762,11,-1329,-758,13,-1336,0,0,0,0,0,216369,
-760,11,-1331,-759,13,-1336,0,0,0,0,0,216624,
-762,19,-1357,-758,13,-1336,0,0,0,0,0,215859,
-765,7,-1311,-758,13,-1336,0,0,0,0,0,216369,
-760,3,-1302,-757,13,-1336,0,0,0,0,0,216369,
-766,-7,-1260,-757,13,-1336,0,0,0,0,0,216369,
-754,11,-1334,-757,12,-1336,0,0,0,0,0,216114,
-757,11,-1329,-758,13,-1336,0,0,0,0,0,216624,
-743,11,-1342,-759,13,-1336,0,0,0,0,0,216369,
-765,11,-1324,-759,13,-1336,0,0,0,0,0,216879,
-777,0,-1272,-760,13,-1336,0,0,0,0,0,217134,
-763,27,-1381,-759,14,-1336,0,0,0,0,0,216879,
-757,19,-1355,-759,14,-1336,0,0,0,0,0,217389,
-768,7,-1307,-758,14,-1336,0,0,0,0,0,217134,
-763,7,-1314,-759,14,-1336,0,0,0,0,0,217134,
-760,15,-1342,-758,13,-1336,0,0,0,0,0,217900,
-760,15,-1344,-757,13,-1336,0,0,0,0,0,217389,
-771,15,-1338,-758,13,-1336,0,0,0,0,0,217134,
-746,11,-1344,-757,13,-1336,0,0,0,0,0,216879,
-763,0,-1289,-758,13,-1336,0,0,0,0,0,217389,
-763,19,-1354,-758,13,-1336,0,0,0,0,0,217389,
-763,11,-1327,-757,13,-1336,0,0,0,0,0,217389,
-757,7,-1320,-758,13,-1336,0,0,0,0,0,217644,
-760,19,-1359,-757,13,-1336,0,0,0,0,0,217389,
-774,15,-1331,-757,12,-1336,0,0,0,0,0,217134,
-788,11,-1303,-757,12,-1336,0,0,0,0,0,217389,
-774,23,-1360,-757,12,-1336,0,0,0,0,0,217900,
-771,-7,-1252,-757,13,-1336,0,0,0,0,0,217900,
-771,0,-1280,-757,12,-1336,0,0,0,0,0,218154,
-762,23,-1368,-758,12,-1335,0,0,0,0,0,217900,
-757,3,-1310,-758,13,-1336,0,0,0,0,0,218410,
-774,3,-1290,-759,13,-1335,0,0,0,0,0,217900,
-752,11,-1337,-758,13,-1335,0,0,0,0,0,219005,
-745,23,-1382,-757,13,-1335,0,0,0,0,0,219005,
-757,15,-1346,-757,14,-1335,0,0,0,0,0,218749,
-749,15,-1354,-757,13,-1335,0,0,0,0,0,219005,
-760,15,-1344,-758,13,-1335,0,0,0,0,0,219260,
-760,7,-1317,-758,12,-1335,0,0,0,0,0,219260,
-740,27,-1394,-758,12,-1335,0,0,0,0,0,219005,
-771,7,-1306,-757,12,-1335,0,0,0,0,0,219515,
-771,3,-1291,-758,13,-1335,0,0,0,0,0,219005,
-760,0,-1288,-758,13,-1335,0,0,0,0,0,219260,
-754,11,-1331,-758,13,-1335,0,0,0,0,0,219260,
-754,11,-1333,-758,13,-1335,0,0,0,0,0,220025,
-754,27,-1383,-758,14,-1335,0,0,0,0,0,219260,
-754,0,-1295,-758,13,-1335,0,0,0,0,0,219770,
-757,11,-1330,-758,13,-1335,0,0,0,0,0,219770,
-757,19,-1360,-758,12,-1335,0,0,0,0,0,219515,
-771,7,-1305,-758,13,-1335,0,0,0,0,0,219515,
-766,23,-1365,-759,13,-1335,0,0,0,0,0,219260,
-757,23,-1371,-759,13,-1335,0,0,0,0,0,219260,
-754,31,-1402,-758,13,-1335,0,0,0,0,0,219260,
-752,3,-1314,-758,13,-1335,0,0,0,0,0,219770,
-762,19,-1356,-758,14,-1335,0,0,0,0,0,219515,
-757,15,-1346,-759,13,-1335,0,0,0,0,0,219260,
-760,31,-1398,-758,14,-1335,0,0,0,0,0,219515,
-763,15,-1342,-759,13,-1335,0,0,0,0,0,220025,
-763,23,-1368,-759,13,-1335,0,0,0,0,0,219770,
-768,11,-1323,-759,13,-1335,0,0,0,0,0,219515,
-763,3,-1300,-759,13,-1335,0,0,0,0,0,220025,
-760,7,-1318,-759,12,-1335,0,0,0,0,0,220536,
-763,3,-1298,-759,12,-1335,0,0,0,0,0,219770,
-765,7,-1310,-758,12,-1335,0,0,0,0,0,220536,
-757,7,-1319,-758,13,-1335,0,0,0,0,0,220025,
-754,23,-1371,-758,13,-1335,0,0,0,0,0,220025,
-763,11,-1324,-758,13,-1335,0,0,0,0,0,219770,
-763,7,-1309,-758,13,-1335,0,0,0,0,0,220025,
-751,19,-1363,-758,13,-1335,0,0,0,0,0,220280,
-766,31,-1393,-758,13,-1335,0,0,0,0,0,220025,
-768,19,-1350,-758,13,-1335,0,0,0,0,0,220536,
-751,3,-1311,-757,12,-1335,0,0,0,0,0,220025,
-774,31,-1390,-757,13,-1335,0,0,0,0,0,219770,
-715,-7,-1304,-757,13,-1335,0,0,0,0,0,219770,
-771,27,-1376,-757,13,-1335,0,0,0,0,0,220025,
-768,23,-1362,-757,13,-1335,0,0,0,0,0,219770,
-763,7,-1311,-758,13,-1335,0,0,0,0,0,220025,
-762,7,-1311,-758,13,-1335,0,0,0,0,0,220280,
-752,23,-1371,-758,13,-1335,0,0,0,0,0,220280,
-768,11,-1318,-758,14,-1335,0,0,0,0,0,219770,
-760,15,-1341,-758,13,-1335,0,0,0,0,0,220280,
-752,15,-1349,-759,13,-1335,0,0,0,0,0,219770,
-768,11,-1320,-759,13,-1335,0,0,0,0,0,219770,
-757,15,-1348,-759,13,-1335,0,0,0,0,0,219515,
-760,15,-1342,-759,13,-1336,0,0,0,0,0,220536,
-763,11,-1327,-758,13,-1335,0,0,0,0,0,220536,
-782,19,-1344,-758,13,-1336,0,0,0,0,0,220280,
-762,19,-1355,-758,13,-1335,0,0,0,0,0,220280,
-754,15,-1347,-759,13,-1335,0,0,0,0,0,220025,
-785,19,-1338,-758,13,-1335,0,0,0,0,0,219770,
-763,7,-1317,-757,13,-1335,0,0,0,0,0,220280,
-774,23,-1360,-757,14,-1335,0,0,0,0,0,220280,
-757,19,-1357,-756,13,-1336,0,0,0,0,0,220536,
-760,0,-1294,-757,13,-1336,0,0,0,0,0,220536,
-754,7,-1320,-757,13,-1336,0,0,0,0,0,221046,
-760,7,-1315,-757,13,-1336,0,0,0,0,0,220536,
-762,11,-1328,-757,13,-1336,0,0,0,0,0,221046,
-754,11,-1334,-757,12,-1336,0,0,0,0,0,221046,
-755,3,-1306,-757,12,-1336,0,0,0,0,0,220790,
-774,7,-1301,-758,13,-1336,0,0,0,0,0,220536,
-746,15,-1354,-758,12,-1336,0,0,0,0,0,220790,
-763,-7,-1261,-758,12,-1336,0,0,0,0,0,221301,
-760,0,-1288,-758,13,-1336,0,0,0,0,0,221556,
-754,27,-1386,-757,13,-1336,0,0,0,0,0,221556,
-757,3,-1308,-757,12,-1336,0,0,0,0,0,221301,
-754,3,-1310,-757,13,-1336,0,0,0,0,0,221811,
-749,19,-1366,-758,13,-1336,0,0,0,0,0,221301,
-765,15,-1338,-758,13,-1336,0,0,0,0,0,221556,
-760,7,-1317,-758,13,-1336,0,0,0,0,0,221556,
-751,15,-1350,-758,13,-1336,0,0,0,0,0,221556,
-754,15,-1350,-757,13,-1336,0,0,0,0,0,222066,
-760,3,-1306,-758,13,-1336,0,0,0,0,0,222066,
-754,3,-1310,-758,14,-1336,0,0,0,0,0,221556,
-757,11,-1332,-759,14,-1336,0,0,0,0,0,221301,
-760,7,-1315,-758,14,-1336,0,0,0,0,0,221301,
-779,31,-1383,-758,13,-1336,0,0,0,0,0,221811,
-754,11,-1335,-758,13,-1336,0,0,0,0,0,222066,
-768,15,-1336,-758,13,-1336,0,0,0,0,0,222066,
-710,-3,-1321,-757,13,-1336,0,0,0,0,0,222662,
-785,-3,-1252,-757,13,-1337,0,0,0,0,0,222917,
-774,7,-1305,-759,13,-1337,0,0,0,0,0,222662,
-757,11,-1335,-759,13,-1337,0,0,0,0,0,222066,
-754,11,-1334,-758,12,-1336,0,0,0,0,0,222662,
-768,11,-1322,-759,13,-1336,0,0,0,0,0,222662,
-768,-3,-1272,-760,13,-1336,0,0,0,0,0,222662,
-774,3,-1294,-760,13,-1336,0,0,0,0,0,222662,
-771,0,-1280,-760,13,-1336,0,0,0,0,0,221556,
-768,7,-1307,-759,13,-1336,0,0,0,0,0,222662,
-765,15,-1339,-759,13,-1336,0,0,0,0,0,221811,
-754,15,-1345,-758,14,-1336,0,0,0,0,0,223427,
-768,3,-1295,-759,13,-1336,0,0,0,0,0,222917,
-757,7,-1317,-759,13,-1336,0,0,0,0,0,223172,
-754,23,-1375,-760,13,-1336,0,0,0,0,0,222662,
-768,7,-1304,-760,13,-1336,0,0,0,0,0,223172,
-745,27,-1388,-759,13,-1336,0,0,0,0,0,222662,
-765,11,-1323,-760,13,-1336,0,0,0,0,0,222917,
-765,7,-1310,-760,13,-1336,0,0,0,0,0,222322,
-757,23,-1370,-759,13,-1336,0,0,0,0,0,222917,
-768,11,-1321,-760,13,-1336,0,0,0,0,0,222662,
-757,15,-1348,-760,13,-1336,0,0,0,0,0,223427,
-760,11,-1333,-760,13,-1336,0,0,0,0,0,223172,
-768,15,-1337,-760,13,-1336,0,0,0,0,0,222917,
-751,0,-1299,-759,13,-1336,0,0,0,0,0,223172,
-752,11,-1337,-759,14,-1336,0,0,0,0,0,222662,
-757,15,-1349,-758,13,-1336,0,0,0,0,0,223427,
-760,11,-1333,-758,13,-1336,0,0,0,0,0,223682,
-771,11,-1320,-759,13,-1336,0,0,0,0,0,223172,
-763,15,-1341,-759,13,-1336,0,0,0,0,0,222662,
-760,11,-1332,-759,13,-1336,0,0,0,0,0,222917,
-768,11,-1321,-759,13,-1337,0,0,0,0,0,222917,
-751,19,-1361,-759,14,-1336,0,0,0,0,0,222662,
-757,3,-1304,-759,13,-1336,0,0,0,0,0,222917,
-760,7,-1311,-759,13,-1336,0,0,0,0,0,222917,
-765,15,-1335,-759,13,-1336,0,0,0,0,0,222917,
-763,19,-1350,-758,13,-1336,0,0,0,0,0,223682,
-752,27,-1387,-758,13,-1336,0,0,0,0,0,222917,
-774,15,-1330,-759,13,-1336,0,0,0,0,0,222917,
-774,7,-1303,-759,14,-1336,0,0,0,0,0,222917,
-752,19,-1360,-759,13,-1336,0,0,0,0,0,222662,
-768,23,-1362,-759,13,-1336,0,0,0,0,0,223172,
-776,23,-1360,-759,14,-1336,0,0,0,0,0,222066,
-738,-11,-1276,-759,13,-1336,0,0,0,0,0,222662,
-776,19,-1347,-758,13,-1336,0,0,0,0,0,222066,
-751,27,-1387,-758,13,-1336,0,0,0,0,0,222662,
-757,7,-1315,-759,14,-1336,0,0,0,0,0,222322,
-768,-7,-1257,-759,13,-1336,0,0,0,0,0,222066,
-760,23,-1366,-759,13,-1336,0,0,0,0,0,222322,
-766,3,-1298,-759,13,-1336,0,0,0,0,0,222662,
-765,0,-1286,-759,13,-1336,0,0,0,0,0,222662,
-746,7,-1327,-758,12,-1336,0,0,0,0,0,222066,
-754,11,-1332,-757,13,-1336,0,0,0,0,0,222066,
-743,15,-1350,-758,13,-1336,0,0,0,0,0,222066,
-735,7,-1337,-757,13,-1336,0,0,0,0,0,222066,
-763,19,-1352,-756,13,-1336,0,0,0,0,0,222662,
-743,7,-1328,-755,13,-1337,0,0,0,0,0,222066,
-757,11,-1333,-756,13,-1337,0,0,0,0,0,222322,
-765,19,-1353,-755,12,-1336,0,0,0,0,0,222066,
-760,15,-1344,-756,13,-1336,0,0,0,0,0,222917,
-754,27,-1389,-757,13,-1337,0,0,0,0,0,222322,
-754,11,-1335,-756,13,-1337,0,0,0,0,0,222322,
-765,7,-1311,-756,13,-1337,0,0,0,0,0,222066,
-760,11,-1333,-756,13,-1337,0,0,0,0,0,221556,
-771,7,-1307,-757,13,-1337,0,0,0,0,0,222662,
-768,23,-1362,-757,14,-1337,0,0,0,0,0,222322,
-752,19,-1360,-757,13,-1337,0,0,0,0,0,222066,
-757,19,-1359,-757,13,-1337,0,0,0,0,0,222322,
-743,11,-1343,-758,14,-1337,0,0,0,0,0,222322,
